skuId,coverType,seriesNumber,patternName,colorCode,colorName,productLineCode,productLineDescription,introDate,cleaningCode,description,capCode,faceContents,backContents,wearabilityCode,wearabilityDescription,specialtyFabricCode,specialtyFabricDescription,weltPattern,slipCoverProgram,horizRepeat,vertRepeat,leatherDotCode,leatherDotDescription,specialtyLeatherCode,specialtyLeatherDescription,marriedStyles,notes,postageStampSize,dropStatus,issues,sourceSheet,sourceRow
D207578,fabric,D2075,Galloway,78,Chocolate,MU,,2025-10-01,WS,Galloway combines a self-textured knit base with the subtle coloration of its print effect to create a tweed-like look. The result is a versatile fabric with natural texture and understated style.,UR,100% Polyester,,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,86
D207586,fabric,D2075,Galloway,86,Navy,MU,,2025-10-01,WS,Galloway combines a self-textured knit base with the subtle coloration of its print effect to create a tweed-like look. The result is a versatile fabric with natural texture and understated style.,UR,100% Polyester,,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,86
D207638,fabric,D2076,Kenly,38,Sisal,MU,,2025-10-01,W*B,"A chunky basketweave plain with a multi-yarn construction that showcases  novelty yarns for unique depth and visual interest. Its natural, sisal-look paired with bleach-cleanable performance makes it a stylish yet practical choice.",DR,100% Olefin,,N,Normal,W*B,Bleach Cleanable,,,0.063,0.063,,,,,,,,,,MASTER FABRICS,87
D208606,fabric,D2086,Spring Valley,06,Blossom,MU,,2025-04-01,W,"A blend of linen and polyester, Spring Valley, is a soft watercolor floral print featuring large, delicate floral shapes reminiscent of classic impressionist paintings. Its subtle, flowing design adds warmth and elegance to any space. Available in three versatile colorways to complement a range of interiors.",DR,"93% Polyester, 7% Linen",,N,Normal,,,,,27,24.89,,,,,,,,,,MASTER FABRICS,88
D208631,fabric,D2086,Spring Valley,31,Muslin,MU,,2025-04-01,W,"A blend of linen and polyester, Spring Valley, is a soft watercolor floral print featuring large, delicate floral shapes reminiscent of classic impressionist paintings. Its subtle, flowing design adds warmth and elegance to any space. Available in three versatile colorways to complement a range of interiors.",DR,"93% Polyester, 7% Linen",,N,Normal,,,,,27,24.89,,,,,,,,,,MASTER FABRICS,88
D208675,fabric,D2086,Spring Valley,75,Jewel,MU,,2025-04-01,W,"A blend of linen and polyester, Spring Valley, is a soft watercolor floral print featuring large, delicate floral shapes reminiscent of classic impressionist paintings. Its subtle, flowing design adds warmth and elegance to any space. Available in three versatile colorways to complement a range of interiors.",DR,"93% Polyester, 7% Linen",,N,Normal,,,,,27,24.89,,,,,,,,,,MASTER FABRICS,88
D209009,fabric,D2090,Penelope,09,Crimson,MU,,2025-04-01,W,"Penelope is a sophisticated Jacquard fabric that combines a soft, luxurious texture with a modern chevron design. Crafted with chenille yarns in the weft and novelty yarns in the warp, it offers a perfect balance of style, function, and tactile softness.",UR,"52% Polyester, 48% Acrylic",,N,Normal,,,,,2.9c,2.9c,,,,,,,,,,MASTER FABRICS,89
D209225,fabric,D2092,Ross,25,Moss,MU,,2025-04-01,W*B,"Ross features a classic weave that creates a versatile and reliable foundation for any space. Its plush softness and subtle texture come from a chenille yarn woven in the weft over a novelty multi-color warp, adding depth without overwhelming. Made from 100% solution-dyed yarns, it offers exceptional durability and easy cleanability with soap and water or diluted bleach for tough stains, making it a practical yet refined choice for everyday comfort.",UR,100% Polyester,,N,Normal,W*B,Bleach Cleanable,,,4.21,12.6,,,,,,,,,,MASTER FABRICS,90
D209232,fabric,D2092,Ross,32,Natural,MU,,2025-04-01,W*B,"Ross features a classic weave that creates a versatile and reliable foundation for any space. Its plush softness and subtle texture come from a chenille yarn woven in the weft over a novelty multi-color warp, adding depth without overwhelming. Made from 100% solution-dyed yarns, it offers exceptional durability and easy cleanability with soap and water or diluted bleach for tough stains, making it a practical yet refined choice for everyday comfort.",UR,100% Polyester,,N,Normal,W*B,Bleach Cleanable,,,4.21,12.6,,,,,,,,,,MASTER FABRICS,90
D209252,fabric,D2092,Ross,52,Pebble,MU,,2025-04-01,W*B,"Ross features a classic weave that creates a versatile and reliable foundation for any space. Its plush softness and subtle texture come from a chenille yarn woven in the weft over a novelty multi-color warp, adding depth without overwhelming. Made from 100% solution-dyed yarns, it offers exceptional durability and easy cleanability with soap and water or diluted bleach for tough stains, making it a practical yet refined choice for everyday comfort.",UR,100% Polyester,,N,Normal,W*B,Bleach Cleanable,,,4.21,12.6,,,,,,,,,,MASTER FABRICS,90
D209259,fabric,D2092,Ross,59,Smoke,MU,,2025-04-01,W*B,"Ross features a classic weave that creates a versatile and reliable foundation for any space. Its plush softness and subtle texture come from a chenille yarn woven in the weft over a novelty multi-color warp, adding depth without overwhelming. Made from 100% solution-dyed yarns, it offers exceptional durability and easy cleanability with soap and water or diluted bleach for tough stains, making it a practical yet refined choice for everyday comfort.",UR,100% Polyester,,N,Normal,W*B,Bleach Cleanable,,,4.21,12.6,,,,,,,,,,MASTER FABRICS,90
D209261,fabric,D2092,Ross,61,Linen,MU,,2025-04-01,W*B,"Ross features a classic weave that creates a versatile and reliable foundation for any space. Its plush softness and subtle texture come from a chenille yarn woven in the weft over a novelty multi-color warp, adding depth without overwhelming. Made from 100% solution-dyed yarns, it offers exceptional durability and easy cleanability with soap and water or diluted bleach for tough stains, making it a practical yet refined choice for everyday comfort.",UR,100% Polyester,,N,Normal,W*B,Bleach Cleanable,,,4.21,12.6,,,,,,,,,,MASTER FABRICS,90
D209324,fabric,D2093,Artisia,24,Leaf,MU,,2025-10-01,S,"Subtly textured, Artisia is a linen like fabric with a touch of chenille with a soft and natural hand Refined yet relaxed, Artisia is designed for the way we live, entertain, work, and play.",DR,"97% Polyester, 3% Linen",,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,91
D209331,fabric,D2093,Artisia,31,Vellum,MU,,2025-10-01,S,"Subtly textured, Artisia is a linen like fabric with a touch of chenille with a soft and natural hand Refined yet relaxed, Artisia is designed for the way we live, entertain, work, and play.",DR,"97% Polyester, 3% Linen",,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,91
D209351,fabric,D2093,Artisia,51,Silver,MU,,2025-10-01,S,"Subtly textured, Artisia is a linen like fabric with a touch of chenille with a soft and natural hand Refined yet relaxed, Artisia is designed for the way we live, entertain, work, and play.",DR,"97% Polyester, 3% Linen",,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,91
D209355,fabric,D2093,Artisia,55,Mushroom,MU,,2025-10-01,S,"Subtly textured, Artisia is a linen like fabric with a touch of chenille with a soft and natural hand Refined yet relaxed, Artisia is designed for the way we live, entertain, work, and play.",DR,"97% Polyester, 3% Linen",,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,91
D209374,fabric,D2093,Artisia,74,Dusty Rose,MU,,2025-10-01,S,"Subtly textured, Artisia is a linen like fabric with a touch of chenille with a soft and natural hand Refined yet relaxed, Artisia is designed for the way we live, entertain, work, and play.",DR,"97% Polyester, 3% Linen",,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,91
D209375,fabric,D2093,Artisia,75,Cappuccino,MU,,2025-10-01,S,"Subtly textured, Artisia is a linen like fabric with a touch of chenille with a soft and natural hand Refined yet relaxed, Artisia is designed for the way we live, entertain, work, and play.",DR,"97% Polyester, 3% Linen",,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,91
D209376,fabric,D2093,Artisia,76,Truffle,MU,,2025-10-01,S,"Subtly textured, Artisia is a linen like fabric with a touch of chenille with a soft and natural hand Refined yet relaxed, Artisia is designed for the way we live, entertain, work, and play.",DR,"97% Polyester, 3% Linen",,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,91
D209448,fabric,D2094,Crete,48,Copper,MU,,2025-10-01,S,"A premium lifestyle fabric, Crete boasts rich texture created by the perfect blend of a fancy warp and plush chenille filling delivering both visual depth and a soft, inviting hand.",UR,100% Polyester,,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,92
D209478,fabric,D2094,Crete,78,Chili,MU,,2025-10-01,S,"A premium lifestyle fabric, Crete boasts rich texture created by the perfect blend of a fancy warp and plush chenille filling delivering both visual depth and a soft, inviting hand.",UR,100% Polyester,,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,92
D209551,fabric,D2095,Crocker,51,Dove Grey,MU,,2025-10-01,WS,"Crocker is woven with multicolor chenille on a boucle warp, giving it a soft hand and rich texture. The interplay of these yarns adds depth and dimension, making it both stylish, inviting and perfect for everyday living.",DR,"72% Polyester, 26% Acrylic, 2% Rayon",,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,93
D209555,fabric,D2095,Crocker,55,Smoke,MU,,2025-10-01,WS,"Crocker is woven with multicolor chenille on a boucle warp, giving it a soft hand and rich texture. The interplay of these yarns adds depth and dimension, making it both stylish, inviting and perfect for everyday living.",DR,"72% Polyester, 26% Acrylic, 2% Rayon",,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,93
D209562,fabric,D2095,Crocker,62,Marble,MU,,2025-10-01,WS,"Crocker is woven with multicolor chenille on a boucle warp, giving it a soft hand and rich texture. The interplay of these yarns adds depth and dimension, making it both stylish, inviting and perfect for everyday living.",DR,"72% Polyester, 26% Acrylic, 2% Rayon",,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,93
D209574,fabric,D2095,Crocker,74,Hazel,MU,,2025-10-01,WS,"Crocker is woven with multicolor chenille on a boucle warp, giving it a soft hand and rich texture. The interplay of these yarns adds depth and dimension, making it both stylish, inviting and perfect for everyday living.",DR,"72% Polyester, 26% Acrylic, 2% Rayon",,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,93
D209586,fabric,D2095,Crocker,86,Midnight,MU,,2025-10-01,WS,"Crocker is woven with multicolor chenille on a boucle warp, giving it a soft hand and rich texture. The interplay of these yarns adds depth and dimension, making it both stylish, inviting and perfect for everyday living.",DR,"72% Polyester, 26% Acrylic, 2% Rayon",,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,93
D209631,fabric,D2096,Defender,31,Bone,MU,,2025-10-01,W*B,"A true essential, Defender is dobby woven on a novelty textured warp to create subtle surface diminsion and an inviting hand.  Stain resistant and diluted bleach for the toughest stains make it an ideal choice for balancing everyday life with comfort and style.",DR,100% Polyester,,P,Performance,W*B,Bleach Cleanable,,,0,0,,,,,,,,,,MASTER FABRICS,94
D209651,fabric,D2096,Defender,51,Dove,MU,,2025-10-01,W*B,"A true essential, Defender is dobby woven on a novelty textured warp to create subtle surface diminsion and an inviting hand.  Stain resistant and diluted bleach for the toughest stains make it an ideal choice for balancing everyday life with comfort and style.",DR,100% Polyester,,P,Performance,W*B,Bleach Cleanable,,,0,0,,,,,,,,,,MASTER FABRICS,94
D209664,fabric,D2096,Defender,64,Linen,MU,,2025-10-01,W*B,"A true essential, Defender is dobby woven on a novelty textured warp to create subtle surface diminsion and an inviting hand.  Stain resistant and diluted bleach for the toughest stains make it an ideal choice for balancing everyday life with comfort and style.",DR,100% Polyester,,P,Performance,W*B,Bleach Cleanable,,,0,0,,,,,,,,,,MASTER FABRICS,94
D209669,fabric,D2096,Defender,69,Latte,MU,,2025-10-01,W*B,"A true essential, Defender is dobby woven on a novelty textured warp to create subtle surface diminsion and an inviting hand.  Stain resistant and diluted bleach for the toughest stains make it an ideal choice for balancing everyday life with comfort and style.",DR,100% Polyester,,P,Performance,W*B,Bleach Cleanable,,,0,0,,,,,,,,,,MASTER FABRICS,94
D209712,fabric,D2097,Donatello,12,Canyon,MU,,2025-10-01,WS,"A richly textural fabric woven on a dobby loom with a blend of boucle and chenille novelty yarns. Its interplay of color and texture creates a look that feels both modern and classic, offered in a versatile palette ranging from calming neutrals to nature-inspired hues.",DR,100% Polyester,,M,Medium,,,,,0,0,,,,,,,,,,MASTER FABRICS,95
D209716,fabric,D2097,Donatello,16,Harvest,MU,,2025-10-01,WS,"A richly textural fabric woven on a dobby loom with a blend of boucle and chenille novelty yarns. Its interplay of color and texture creates a look that feels both modern and classic, offered in a versatile palette ranging from calming neutrals to nature-inspired hues.",DR,100% Polyester,,M,Medium,,,,,0,0,,,,,,,,,,MASTER FABRICS,95
D209727,fabric,D2097,Donatello,27,Forest,MU,,2025-10-01,WS,"A richly textural fabric woven on a dobby loom with a blend of boucle and chenille novelty yarns. Its interplay of color and texture creates a look that feels both modern and classic, offered in a versatile palette ranging from calming neutrals to nature-inspired hues.",DR,100% Polyester,,M,Medium,,,,,0,0,,,,,,,,,,MASTER FABRICS,95
D209732,fabric,D2097,Donatello,32,Linen,MU,,2025-10-01,WS,"A richly textural fabric woven on a dobby loom with a blend of boucle and chenille novelty yarns. Its interplay of color and texture creates a look that feels both modern and classic, offered in a versatile palette ranging from calming neutrals to nature-inspired hues.",DR,100% Polyester,,M,Medium,,,,,0,0,,,,,,,,,,MASTER FABRICS,95
D209785,fabric,D2097,Donatello,85,Bluebird,MU,,2025-10-01,WS,"A richly textural fabric woven on a dobby loom with a blend of boucle and chenille novelty yarns. Its interplay of color and texture creates a look that feels both modern and classic, offered in a versatile palette ranging from calming neutrals to nature-inspired hues.",DR,100% Polyester,,M,Medium,,,,,0,0,,,,,,,,,,MASTER FABRICS,95
D209810,fabric,D2098,Gabby,10,Gold,MU,,2025-10-01,WS,Gabby is a richly textural woven stripe that celebrates simple design elevated by craft. Heathered boucle yarns paired with a cotton-like warp create soft dimension and a layered stripe with casual yet refined appeal.,NP,89% Polyester; 8% Acrylic; 3% Wool,,N,Normal,,,,,0,0.87,,,,,,,,,,MASTER FABRICS,96
D209831,fabric,D2098,Gabby,31,Ecru,MU,,2025-10-01,WS,Gabby is a richly textural woven stripe that celebrates simple design elevated by craft. Heathered boucle yarns paired with a cotton-like warp create soft dimension and a layered stripe with casual yet refined appeal.,NP,89% Polyester; 8% Acrylic; 3% Wool,,N,Normal,,,,,0,0.87,,,,,,,,,,MASTER FABRICS,96
D209880,fabric,D2098,Gabby,80,Mist,MU,,2025-10-01,WS,Gabby is a richly textural woven stripe that celebrates simple design elevated by craft. Heathered boucle yarns paired with a cotton-like warp create soft dimension and a layered stripe with casual yet refined appeal.,NP,89% Polyester; 8% Acrylic; 3% Wool,,N,Normal,,,,,0,0.87,,,,,,,,,,MASTER FABRICS,96
